id,transaction_date,stock_date,product_key,customer_key,Store_key,quantity
77894,11/29/1997,11/26/1997,821,9439,22,2
77895,11/29/1997,11/27/1997,971,9439,22,2
77896,11/29/1997,11/26/1997,1048,714,22,2
77897,11/29/1997,11/28/1997,705,714,22,1
77898,11/29/1997,11/28/1997,1321,714,22,1
77899,11/29/1997,11/22/1997,1031,714,22,2
77900,11/29/1997,11/28/1997,755,714,22,2
77901,11/29/1997,11/22/1997,1171,714,22,2
77902,11/29/1997,11/24/1997,961,7865,22,1
77903,11/29/1997,11/23/1997,139,7865,22,2
77904,11/30/1997,11/27/1997,1296,5147,13,2
77905,11/30/1997,11/24/1997,127,5147,13,3
77906,11/30/1997,11/29/1997,564,3499,13,4
77907,11/30/1997,11/25/1997,1179,3499,13,2
77908,11/30/1997,11/23/1997,476,3499,13,3
77909,11/30/1997,11/27/1997,420,3589,13,3
77910,11/30/1997,11/25/1997,1196,3589,13,4
77911,11/30/1997,11/24/1997,91,2777,13,3
77912,11/30/1997,11/24/1997,600,2777,13,3
77913,11/30/1997,11/24/1997,1043,2777,13,4
77914,11/30/1997,11/25/1997,128,2777,13,3
77915,11/30/1997,11/26/1997,1316,2777,13,2
77916,11/30/1997,11/23/1997,41,2777,13,4
77917,11/30/1997,11/28/1997,544,10026,13,4
77918,11/30/1997,11/25/1997,68,10026,13,4
77919,11/30/1997,11/26/1997,1083,10026,13,3
77920,11/30/1997,11/23/1997,1154,10026,13,3
77921,11/30/1997,11/24/1997,1016,2525,13,3
77922,11/30/1997,11/28/1997,1353,2525,13,2
77923,11/30/1997,11/23/1997,1536,9125,13,3
77924,11/30/1997,11/23/1997,207,9125,13,3
77925,11/30/1997,11/27/1997,251,9125,13,4
77926,11/30/1997,11/27/1997,534,9125,13,4
77927,11/30/1997,11/29/1997,1243,9125,13,4
77928,11/30/1997,11/23/1997,1297,6607,13,3
77929,11/30/1997,11/25/1997,488,6607,13,2
77930,11/30/1997,11/26/1997,1357,6607,13,2
77931,11/30/1997,11/28/1997,720,6607,13,3
77932,11/30/1997,11/27/1997,658,6607,13,2
77933,11/30/1997,11/24/1997,115,6607,13,2
77934,11/30/1997,11/26/1997,1330,6607,13,3
77935,11/30/1997,11/29/1997,155,9032,13,4
77936,11/30/1997,11/29/1997,396,1339,13,4
77937,11/30/1997,11/27/1997,1372,1339,13,3
77938,11/30/1997,11/29/1997,3,1339,13,3
77939,11/30/1997,11/23/1997,579,1339,13,3
77940,11/30/1997,11/25/1997,822,1339,13,3
77941,11/30/1997,11/23/1997,506,1339,13,4
77942,11/30/1997,11/23/1997,1455,1339,13,4
77943,11/30/1997,11/26/1997,546,373,13,4
77944,11/30/1997,11/28/1997,922,373,13,2
77945,11/30/1997,11/27/1997,1351,373,13,2
77946,11/30/1997,11/25/1997,795,373,13,3
77947,11/30/1997,11/26/1997,1318,373,13,4
77948,11/30/1997,11/25/1997,895,373,13,3
77949,11/30/1997,11/27/1997,1018,373,13,2
77950,11/30/1997,11/29/1997,460,1366,13,3
77951,11/30/1997,11/29/1997,10,1366,13,2
77952,11/30/1997,11/27/1997,1365,4938,13,3
77953,11/30/1997,11/23/1997,1142,4938,13,3
77954,11/30/1997,11/28/1997,666,4938,13,3
77955,11/30/1997,11/27/1997,123,4938,13,3
77956,11/30/1997,11/29/1997,826,7521,13,2
77957,11/30/1997,11/23/1997,449,1940,13,4
77958,11/30/1997,11/29/1997,1186,1940,13,3
77959,11/30/1997,11/29/1997,949,1940,13,4
77960,11/30/1997,11/28/1997,832,1940,13,3
77961,11/30/1997,11/29/1997,1182,1940,13,3
77962,11/30/1997,11/26/1997,133,1940,13,3
77963,11/30/1997,11/28/1997,1000,6932,13,3
77964,11/30/1997,11/24/1997,750,6932,13,4
77965,11/30/1997,11/26/1997,1499,6932,13,3
77966,11/30/1997,11/26/1997,397,6932,13,3
77967,11/30/1997,11/27/1997,174,6932,13,3
77968,11/30/1997,11/29/1997,983,5786,13,5
77969,11/30/1997,11/28/1997,800,5786,13,4
77970,11/30/1997,11/28/1997,1349,5786,13,5
77971,11/30/1997,11/23/1997,41,8140,13,2
77972,11/30/1997,11/24/1997,97,8140,13,4
77973,11/30/1997,11/27/1997,1073,8140,13,4
77974,11/30/1997,11/29/1997,1262,8140,13,4
77975,11/30/1997,11/26/1997,117,9256,13,3
77976,11/30/1997,11/26/1997,987,9256,13,3
77977,11/30/1997,11/26/1997,350,9256,13,3
77978,11/30/1997,11/25/1997,288,9256,13,2
77979,11/30/1997,11/25/1997,1303,9256,13,3
77980,11/30/1997,11/27/1997,1526,8814,13,3
77981,11/30/1997,11/26/1997,1436,8814,13,2
77982,11/30/1997,11/23/1997,560,8814,13,3
77983,11/30/1997,11/27/1997,72,8814,13,3
77984,11/30/1997,11/29/1997,394,8814,13,2
77985,11/30/1997,11/24/1997,1270,439,13,4
77986,11/30/1997,11/29/1997,1060,439,13,3
77987,11/30/1997,11/24/1997,164,7522,13,4
77988,11/30/1997,11/29/1997,1245,7522,13,4
77989,11/30/1997,11/24/1997,1116,7522,13,3
77990,11/30/1997,11/23/1997,773,7522,13,4
77991,11/30/1997,11/25/1997,1050,625,13,2
77992,11/30/1997,11/27/1997,973,625,13,3
77993,11/30/1997,11/29/1997,790,625,13,3
77994,11/30/1997,11/28/1997,1339,625,13,3
77995,11/30/1997,11/26/1997,1249,625,13,2
77996,11/30/1997,11/29/1997,374,625,13,4
77997,11/30/1997,11/28/1997,1089,5088,13,5
77998,11/30/1997,11/27/1997,440,5088,13,3
77999,11/30/1997,11/27/1997,829,5088,13,4
78000,11/30/1997,11/24/1997,806,5088,13,2
78001,11/30/1997,11/28/1997,820,1611,13,4
78002,11/30/1997,11/23/1997,78,1611,13,3
78003,11/30/1997,11/23/1997,747,1611,13,3
78004,11/30/1997,11/26/1997,710,1611,13,3
78005,11/30/1997,11/27/1997,1553,1611,13,3
78006,11/30/1997,11/23/1997,997,1611,13,3
78007,11/30/1997,11/24/1997,860,2482,13,3
78008,11/30/1997,11/23/1997,1103,2482,13,4
78009,11/30/1997,11/23/1997,787,2482,13,4
78010,11/30/1997,11/27/1997,178,2482,13,3
78011,11/30/1997,11/25/1997,228,1036,13,2
78012,11/30/1997,11/29/1997,298,1036,13,5
78013,11/30/1997,11/26/1997,914,1036,13,4
78014,11/30/1997,11/24/1997,211,1036,13,4
78015,11/30/1997,11/23/1997,412,8439,13,3
78016,11/30/1997,11/25/1997,961,8439,13,3
78017,11/30/1997,11/28/1997,458,8439,13,4
78018,11/30/1997,11/24/1997,1267,208,13,2
78019,11/30/1997,11/26/1997,684,208,13,2
78020,11/30/1997,11/26/1997,874,208,13,3
78021,11/30/1997,11/27/1997,1450,208,13,2
78022,11/30/1997,11/25/1997,135,208,13,4
78023,11/30/1997,11/26/1997,1377,208,13,4
78024,11/30/1997,11/23/1997,734,304,13,3
78025,11/30/1997,11/27/1997,724,304,13,4
78026,11/30/1997,11/29/1997,341,304,13,3
78027,11/30/1997,11/26/1997,345,304,13,3
78028,11/30/1997,11/29/1997,1161,304,13,3
78029,11/30/1997,11/26/1997,1417,304,13,2
78030,11/30/1997,11/25/1997,299,6182,13,5
78031,11/30/1997,11/29/1997,1274,6182,13,4
78032,11/30/1997,11/25/1997,1464,6182,13,3
78033,11/30/1997,11/25/1997,482,6182,13,5
78034,11/30/1997,11/28/1997,725,6182,13,4
78035,11/30/1997,11/29/1997,409,6182,13,3
78036,11/30/1997,11/25/1997,1324,8844,13,3
78037,11/30/1997,11/23/1997,1314,8844,13,3
78038,11/30/1997,11/28/1997,1017,3325,13,3
78039,11/30/1997,11/29/1997,661,3325,13,3
78040,11/30/1997,11/25/1997,325,6079,13,3
78041,11/30/1997,11/26/1997,768,6079,13,3
78042,11/30/1997,11/24/1997,125,1681,13,4
78043,11/30/1997,11/27/1997,1367,1681,13,3
78044,11/30/1997,11/29/1997,418,1468,13,3
78045,11/30/1997,11/25/1997,901,1468,13,4
78046,11/30/1997,11/23/1997,1011,1468,13,4
78047,11/30/1997,11/24/1997,1127,2548,13,3
78048,11/30/1997,11/27/1997,745,2548,13,2
78049,11/30/1997,11/26/1997,335,2548,13,4
78050,11/30/1997,11/25/1997,1150,2548,13,3
78051,11/30/1997,11/24/1997,405,5196,13,4
78052,11/30/1997,11/27/1997,908,1193,13,2
78053,11/30/1997,11/28/1997,232,1193,13,2
78054,11/30/1997,11/25/1997,288,1193,13,4
78055,11/30/1997,11/25/1997,1264,1193,13,4
78056,11/30/1997,11/27/1997,309,1193,13,3
78057,11/30/1997,11/24/1997,1397,7915,13,4
78058,11/30/1997,11/26/1997,1468,7915,13,3
78059,11/30/1997,11/26/1997,438,10118,13,2
78060,11/30/1997,11/27/1997,815,10118,13,3
78061,11/30/1997,11/24/1997,1530,7365,13,2
78062,11/30/1997,11/24/1997,655,7365,13,2
78063,11/30/1997,11/28/1997,166,7365,13,3
78064,11/30/1997,11/23/1997,485,8207,13,3
78065,11/30/1997,11/23/1997,1062,8207,13,2
78066,11/30/1997,11/27/1997,818,3046,13,2
78067,11/30/1997,11/25/1997,63,3046,13,3
78068,11/30/1997,11/28/1997,86,1360,13,3
78069,11/30/1997,11/27/1997,702,1360,13,4
78070,11/30/1997,11/23/1997,413,1360,13,3
78071,11/30/1997,11/29/1997,356,1388,13,3
78072,11/30/1997,11/29/1997,718,1388,13,4
78073,11/30/1997,11/25/1997,363,1388,13,4
78074,11/30/1997,11/25/1997,286,1388,13,3
78075,11/30/1997,11/29/1997,103,1388,13,3
78076,11/30/1997,11/25/1997,652,1388,13,4
78077,11/30/1997,11/29/1997,493,6012,13,3
78078,11/30/1997,11/29/1997,283,6012,13,3
78079,11/30/1997,11/28/1997,499,6012,13,3
78080,11/30/1997,11/28/1997,1408,6012,13,3
78081,11/30/1997,11/26/1997,653,6012,13,3
78082,11/30/1997,11/27/1997,437,543,13,3
78083,11/30/1997,11/28/1997,953,7250,13,4
78084,11/30/1997,11/26/1997,196,7250,13,4
78085,11/30/1997,11/29/1997,13,7250,13,4
78086,11/30/1997,11/27/1997,562,7250,13,4
78087,11/30/1997,11/28/1997,473,7250,13,5
78088,11/30/1997,11/25/1997,1155,7250,13,3
78089,11/30/1997,11/27/1997,313,9892,13,2
78090,11/30/1997,11/23/1997,456,465,13,3
78091,11/30/1997,11/24/1997,1205,465,13,4
78092,11/30/1997,11/29/1997,103,465,13,2
78093,11/30/1997,11/26/1997,1438,465,13,5
78094,11/30/1997,11/24/1997,320,7355,13,3
78095,11/30/1997,11/27/1997,443,7355,13,3
78096,11/30/1997,11/27/1997,1219,7355,13,2
78097,11/30/1997,11/23/1997,449,7355,13,4
78098,11/30/1997,11/26/1997,1458,6710,13,4
78099,11/30/1997,11/23/1997,876,6710,13,2
78100,11/30/1997,11/29/1997,1479,6710,13,2
78101,11/30/1997,11/29/1997,83,6710,13,4
78102,11/30/1997,11/24/1997,326,6710,13,3
78103,11/30/1997,11/29/1997,10,6710,13,3
78104,11/30/1997,11/24/1997,926,9447,13,3
78105,11/30/1997,11/26/1997,1329,9447,13,3
78106,11/30/1997,11/27/1997,532,9447,13,3
78107,11/30/1997,11/28/1997,537,9447,13,2
78108,11/30/1997,11/24/1997,1352,9447,13,3
78109,11/30/1997,11/27/1997,50,9447,13,3
78110,11/30/1997,11/25/1997,426,9447,13,3
78111,11/30/1997,11/24/1997,600,2086,13,4
78112,11/30/1997,11/29/1997,1549,2086,13,4
78113,11/30/1997,11/25/1997,1405,2086,13,4
78114,11/30/1997,11/27/1997,1422,2086,13,2
78115,11/30/1997,11/27/1997,1372,2086,13,2
78116,11/30/1997,11/28/1997,1516,4961,13,2
78117,11/30/1997,11/27/1997,1505,4961,13,3
78118,11/30/1997,11/29/1997,1123,4961,13,3
78119,11/30/1997,11/24/1997,271,1575,13,4
78120,11/30/1997,11/28/1997,953,1575,13,2
78121,12/1/1997,11/28/1997,82,5135,6,4
78122,12/1/1997,11/25/1997,951,5135,6,3
78123,12/1/1997,11/27/1997,315,5135,6,3
78124,12/1/1997,11/28/1997,1396,5135,6,2
78125,12/1/1997,11/28/1997,101,4809,6,3
78126,12/1/1997,11/25/1997,877,4809,6,2
78127,12/1/1997,11/28/1997,521,4809,6,3
78128,12/1/1997,11/25/1997,444,4809,6,4
78129,12/1/1997,11/24/1997,261,4809,6,3
78130,12/1/1997,11/27/1997,810,4809,6,4
78131,12/1/1997,11/29/1997,721,4809,6,2
78132,12/1/1997,11/30/1997,278,285,6,3
78133,12/1/1997,11/27/1997,760,285,6,3
78134,12/1/1997,11/27/1997,650,1052,6,3
78135,12/1/1997,11/24/1997,787,1052,6,3
78136,12/1/1997,11/24/1997,1203,1052,6,3
78137,12/1/1997,11/30/1997,1513,1052,6,4
78138,12/1/1997,11/27/1997,584,1052,6,3
78139,12/1/1997,11/27/1997,987,1052,6,2
78140,12/1/1997,11/29/1997,215,4664,6,2
78141,12/1/1997,11/26/1997,924,4664,6,5
78142,12/1/1997,11/27/1997,768,4664,6,4
78143,12/1/1997,11/27/1997,92,4664,6,4
78144,12/1/1997,11/24/1997,148,4664,6,4
78145,12/1/1997,11/24/1997,1124,4664,6,3
78146,12/1/1997,11/27/1997,169,4664,6,4
78147,12/1/1997,11/27/1997,19,5731,6,4
78148,12/1/1997,11/27/1997,780,5731,6,4
78149,12/1/1997,11/28/1997,785,5731,6,4
78150,12/1/1997,11/30/1997,42,5731,6,2
78151,12/1/1997,11/30/1997,298,5731,6,4
78152,12/1/1997,11/30/1997,674,5731,6,4
78153,12/1/1997,11/30/1997,156,5086,6,2
78154,12/1/1997,11/27/1997,345,5086,6,3
78155,12/1/1997,11/30/1997,921,5086,6,3
78156,12/1/1997,11/25/1997,1165,5086,6,2
78157,12/1/1997,11/29/1997,894,2857,6,2
78158,12/1/1997,11/29/1997,832,2857,6,3
78159,12/1/1997,11/29/1997,289,2857,6,3
78160,12/1/1997,11/27/1997,1504,2857,6,2
78161,12/1/1997,11/25/1997,561,2857,6,3
78162,12/1/1997,11/25/1997,272,2857,6,3
78163,12/1/1997,11/28/1997,1554,2857,6,3
78164,12/1/1997,11/28/1997,1395,7823,6,4
78165,12/1/1997,11/27/1997,546,7823,6,3
78166,12/1/1997,11/26/1997,1534,7823,6,3
78167,12/1/1997,11/30/1997,858,7823,6,3
78168,12/1/1997,11/26/1997,1328,7823,6,2
78169,12/1/1997,11/27/1997,1484,6815,6,4
78170,12/1/1997,11/27/1997,1008,6815,6,4
78171,12/1/1997,11/29/1997,879,6815,6,4
78172,12/1/1997,11/24/1997,170,3908,6,3
78173,12/1/1997,11/30/1997,692,3908,6,3
78174,12/1/1997,11/30/1997,269,3908,6,2
78175,12/1/1997,11/30/1997,392,3908,6,3
78176,12/1/1997,11/27/1997,1329,9855,6,2
78177,12/1/1997,11/27/1997,653,9855,6,2
78178,12/1/1997,11/30/1997,1123,9855,6,4
78179,12/1/1997,11/25/1997,127,9855,6,2
78180,12/1/1997,11/29/1997,730,9855,6,4
78181,12/1/1997,11/29/1997,1306,9855,6,3
78182,12/1/1997,11/30/1997,1136,9855,6,4
78183,12/1/1997,11/26/1997,1443,4616,6,3
78184,12/1/1997,11/26/1997,700,4616,6,2
78185,12/1/1997,11/25/1997,444,3100,6,3
78186,12/1/1997,11/25/1997,994,3100,6,4
78187,12/1/1997,11/26/1997,904,3100,6,5
78188,12/1/1997,11/26/1997,1299,447,6,4
78189,12/1/1997,11/29/1997,717,447,6,2
78190,12/1/1997,11/25/1997,1320,447,6,2
78191,12/1/1997,11/25/1997,1483,447,6,4
78192,12/1/1997,11/29/1997,168,447,6,3
78193,12/1/1997,11/24/1997,1410,447,6,4
78194,12/1/1997,11/30/1997,864,2592,6,3
78195,12/1/1997,11/25/1997,1267,2592,6,3
78196,12/1/1997,11/26/1997,471,2592,6,3
78197,12/1/1997,11/26/1997,475,2592,6,3
78198,12/1/1997,11/30/1997,1290,2592,6,3
78199,12/1/1997,11/28/1997,1546,2592,6,2
78200,12/1/1997,11/29/1997,332,5189,6,2
78201,12/1/1997,11/26/1997,1307,5189,6,4
78202,12/1/1997,11/25/1997,1118,9932,6,4
78203,12/1/1997,11/30/1997,1334,9932,6,3
78204,12/1/1997,11/25/1997,271,9932,6,3
78205,12/1/1997,11/24/1997,1074,9932,6,2
78206,12/1/1997,11/26/1997,1051,9932,6,4
78207,12/1/1997,11/30/1997,239,4585,6,4
78208,12/1/1997,11/25/1997,828,4585,6,3
78209,12/1/1997,11/26/1997,206,4585,6,3
78210,12/1/1997,11/25/1997,928,4585,6,2
78211,12/1/1997,11/26/1997,1464,4585,6,3
78212,12/1/1997,11/28/1997,528,1079,6,3
78213,12/1/1997,11/25/1997,1105,1079,6,2
78214,12/1/1997,11/29/1997,861,1144,6,3
78215,12/1/1997,11/29/1997,106,1144,6,2
78216,12/1/1997,11/27/1997,1227,1144,6,3
78217,12/1/1997,11/29/1997,152,1144,6,4
78218,12/1/1997,11/30/1997,262,1144,6,3
78219,12/1/1997,11/27/1997,345,1144,6,3
78220,12/1/1997,11/27/1997,96,1144,6,4
78221,12/1/1997,11/26/1997,1263,1725,6,4
78222,12/1/1997,11/30/1997,442,1725,6,3
78223,12/1/1997,11/28/1997,618,1725,6,2
78224,12/1/1997,11/24/1997,747,8863,6,3
78225,12/1/1997,11/30/1997,431,8863,6,3
78226,12/1/1997,11/27/1997,1380,8863,6,2
78227,12/1/1997,11/27/1997,92,8863,6,4
78228,12/1/1997,11/27/1997,109,8863,6,3
78229,12/1/1997,11/30/1997,718,9314,6,3
78230,12/1/1997,11/26/1997,1347,9314,6,3
78231,12/1/1997,11/24/1997,192,9314,6,3
78232,12/1/1997,11/28/1997,605,7035,6,3
78233,12/1/1997,11/26/1997,1028,6788,6,3
78234,12/1/1997,11/28/1997,1537,6788,6,3
78235,12/1/1997,11/24/1997,422,6788,6,4
78236,12/1/1997,11/26/1997,1065,6788,6,2
78237,12/1/1997,11/30/1997,356,2991,6,2
78238,12/1/1997,11/24/1997,1265,2991,6,3
78239,12/1/1997,11/25/1997,462,1484,6,3
78240,12/1/1997,11/28/1997,532,1484,6,5
78241,12/1/1997,11/29/1997,1148,1484,6,4
78242,12/1/1997,11/26/1997,445,1484,6,4
78243,12/1/1997,11/29/1997,582,1484,6,4
78244,12/1/1997,11/30/1997,1208,1031,6,4
78245,12/1/1997,11/24/1997,1385,1031,6,2
78246,12/1/1997,11/27/1997,1268,1031,6,4
78247,12/1/1997,11/26/1997,60,1031,6,3
78248,12/1/1997,11/27/1997,975,5441,6,3
78249,12/1/1997,11/29/1997,526,5441,6,3
78250,12/1/1997,11/26/1997,729,5441,6,2
78251,12/1/1997,11/28/1997,946,5441,6,4
78252,12/1/1997,11/26/1997,969,8430,6,3
78253,12/1/1997,11/28/1997,958,8430,6,4
78254,12/1/1997,11/30/1997,576,8430,6,4
78255,12/1/1997,11/27/1997,580,8430,6,2
78256,12/1/1997,11/28/1997,1395,8430,6,4
78257,12/1/1997,11/26/1997,93,8430,6,3
78258,12/1/1997,11/26/1997,469,8430,6,3
78259,12/1/1997,11/27/1997,643,9622,6,4
78260,12/1/1997,11/30/1997,34,9622,6,4
78261,12/1/1997,11/26/1997,1448,9622,6,5
78262,12/1/1997,11/26/1997,1465,9622,6,3
78263,12/1/1997,11/24/1997,1415,9622,6,2
78264,12/1/1997,11/27/1997,1559,3128,6,2
78265,12/1/1997,11/27/1997,1548,3128,6,4
78266,12/1/1997,11/27/1997,1166,3128,6,2
78267,12/1/1997,11/27/1997,217,3116,6,3
78268,12/1/1997,11/25/1997,899,3116,6,3
78269,12/1/1997,11/27/1997,709,5608,6,4
78270,12/1/1997,11/29/1997,553,5608,6,3
78271,12/1/1997,11/29/1997,1435,5608,6,4
78272,12/1/1997,11/26/1997,286,9840,6,3
78273,12/1/1997,11/28/1997,675,9840,6,3
78274,12/1/1997,11/26/1997,652,9840,6,4
78275,12/1/1997,11/27/1997,1135,9840,6,4
78276,12/1/1997,11/30/1997,1245,9840,6,3
78277,12/1/1997,11/27/1997,1268,2064,6,4
78278,12/1/1997,11/26/1997,846,2064,6,3
78279,12/1/1997,11/26/1997,969,2064,6,2
78280,12/1/1997,11/27/1997,186,2064,6,2
78281,12/1/1997,11/26/1997,467,669,6,3
78282,12/1/1997,11/26/1997,523,669,6,2
78283,12/1/1997,11/24/1997,1498,669,6,5
78284,12/1/1997,11/30/1997,543,669,6,2
78285,12/1/1997,11/26/1997,706,669,6,4
78286,12/1/1997,11/25/1997,144,8024,6,3
78287,12/1/1997,11/30/1997,394,5920,6,3
78288,12/1/1997,11/26/1997,1155,5920,6,2
78289,12/1/1997,11/29/1997,1159,5920,6,3
78290,12/1/1997,11/27/1997,417,5920,6,4
78291,12/1/1997,11/27/1997,673,5920,6,2
78292,12/1/1997,11/24/1997,1049,5920,6,2
78293,12/1/1997,11/28/1997,333,5920,6,3
78294,12/2/1997,11/29/1997,420,369,7,2
78295,12/2/1997,12/1/1997,769,369,7,3
78296,12/2/1997,11/29/1997,865,369,7,3
78297,12/2/1997,12/1/1997,10,9499,7,4
78298,12/2/1997,11/26/1997,27,9499,7,2
78299,12/2/1997,11/27/1997,1535,9499,7,4
78300,12/2/1997,11/26/1997,127,9499,7,4
78301,12/2/1997,11/30/1997,1332,9499,7,2
78302,12/2/1997,11/28/1997,1122,9499,7,4
78303,12/2/1997,11/28/1997,147,8478,7,3
78304,12/2/1997,11/28/1997,1149,8478,7,4
78305,12/2/1997,11/30/1997,114,8478,7,2
78306,12/2/1997,11/30/1997,551,8478,7,3
78307,12/2/1997,11/26/1997,907,755,7,3
78308,12/2/1997,11/25/1997,751,755,7,2
78309,12/2/1997,11/27/1997,1427,9431,7,5
78310,12/2/1997,11/28/1997,19,9431,7,4
78311,12/2/1997,11/27/1997,714,9431,7,4
78312,12/2/1997,11/29/1997,917,9431,7,4
78313,12/2/1997,11/27/1997,1134,9431,7,2
78314,12/2/1997,11/25/1997,485,9431,7,2
78315,12/2/1997,11/28/1997,874,9431,7,2
78316,12/2/1997,11/28/1997,49,3127,7,2
78317,12/2/1997,11/27/1997,1424,3127,7,2
78318,12/2/1997,11/28/1997,415,3127,7,4
78319,12/2/1997,11/26/1997,1470,3127,7,2
78320,12/2/1997,11/27/1997,594,3127,7,3
78321,12/2/1997,11/30/1997,106,3127,7,2
78322,12/2/1997,12/1/1997,661,4626,7,2
78323,12/2/1997,11/27/1997,1464,4626,7,3
78324,12/2/1997,12/1/1997,1487,9252,7,3
78325,12/2/1997,11/28/1997,545,9252,7,3
78326,12/2/1997,11/27/1997,1248,7856,7,3
78327,12/2/1997,11/27/1997,629,7856,7,2
78328,12/2/1997,11/29/1997,1218,7856,7,4
78329,12/2/1997,11/29/1997,596,7856,7,4
78330,12/2/1997,12/1/1997,1378,6621,7,4
78331,12/2/1997,11/30/1997,529,6621,7,3
78332,12/2/1997,12/1/1997,1517,6621,7,3
78333,12/2/1997,11/30/1997,841,6621,7,3
78334,12/2/1997,11/26/1997,1311,6621,7,2
78335,12/2/1997,12/1/1997,1467,4674,7,4
78336,12/2/1997,11/27/1997,991,4674,7,4
78337,12/2/1997,11/28/1997,862,4674,7,4
78338,12/2/1997,11/28/1997,153,1525,7,3
78339,12/2/1997,11/29/1997,675,1525,7,3
78340,12/2/1997,11/30/1997,253,1525,7,2
78341,12/2/1997,12/1/1997,375,1525,7,3
78342,12/2/1997,11/25/1997,549,5907,7,3
78343,12/2/1997,11/29/1997,1431,5907,7,5
78344,12/2/1997,11/27/1997,343,5907,7,3
78345,12/2/1997,11/30/1997,905,5907,7,2
78346,12/2/1997,11/27/1997,1076,5587,7,3
78347,12/2/1997,11/29/1997,266,5587,7,3
78348,12/2/1997,11/26/1997,722,5587,7,3
78349,12/2/1997,11/30/1997,499,5587,7,3
78350,12/2/1997,11/27/1997,23,5587,7,3
78351,12/2/1997,11/25/1997,1038,5587,7,3
78352,12/2/1997,11/28/1997,1421,3666,7,4
78353,12/2/1997,12/1/1997,1184,3666,7,2
78354,12/2/1997,12/1/1997,1068,3666,7,3
78355,12/2/1997,11/28/1997,1417,3666,7,4
78356,12/2/1997,11/30/1997,1188,10053,7,3
78357,12/2/1997,11/27/1997,325,10053,7,3
78358,12/2/1997,11/30/1997,529,10053,7,4
78359,12/2/1997,11/29/1997,745,10053,7,4
78360,12/2/1997,11/28/1997,96,10053,7,3
78361,12/2/1997,11/26/1997,1451,2681,7,4
78362,12/2/1997,12/1/1997,269,2681,7,5
78363,12/2/1997,11/29/1997,1112,2681,7,4
78364,12/2/1997,11/30/1997,142,2681,7,4
78365,12/2/1997,11/28/1997,1078,2681,7,3
78366,12/2/1997,11/28/1997,242,2681,7,3
78367,12/2/1997,11/29/1997,443,6893,7,5
78368,12/2/1997,11/30/1997,1392,6893,7,3
78369,12/2/1997,11/27/1997,1248,6893,7,5
78370,12/2/1997,11/25/1997,1265,6893,7,3
78371,12/2/1997,12/1/1997,156,7859,7,5
78372,12/2/1997,11/26/1997,1425,7859,7,3
78373,12/2/1997,11/30/1997,1148,7859,7,3
78374,12/2/1997,11/27/1997,6,7859,7,4
78375,12/2/1997,11/25/1997,316,7859,7,2
78376,12/2/1997,11/27/1997,593,9300,7,3
78377,12/2/1997,12/1/1997,942,9300,7,4
78378,12/2/1997,11/30/1997,1452,9300,7,4
78379,12/2/1997,12/1/1997,1481,9300,7,2
78380,12/2/1997,11/29/1997,1295,4422,7,3
78381,12/2/1997,11/30/1997,1512,4422,7,2
78382,12/2/1997,11/29/1997,863,4422,7,2
78383,12/2/1997,11/30/1997,108,4422,7,2
78384,12/2/1997,11/28/1997,1229,4422,7,3
78385,12/2/1997,11/28/1997,153,4422,7,3
78386,12/2/1997,11/25/1997,264,4422,7,2
78387,12/2/1997,11/25/1997,607,8214,7,4
78388,12/2/1997,11/29/1997,1289,8214,7,4
78389,12/2/1997,11/29/1997,386,8214,7,3
78390,12/2/1997,12/1/1997,1123,8214,7,3
78391,12/2/1997,11/29/1997,870,2241,7,3
78392,12/2/1997,11/26/1997,887,2241,7,2
78393,12/2/1997,11/29/1997,837,2241,7,3
78394,12/2/1997,12/1/1997,1193,8408,7,3
78395,12/2/1997,11/28/1997,1496,4534,7,3
78396,12/2/1997,11/25/1997,567,4534,7,2
78397,12/2/1997,11/29/1997,970,4534,7,3
78398,12/2/1997,11/26/1997,587,4534,7,3
78399,12/2/1997,11/29/1997,178,4534,7,3
78400,12/2/1997,11/28/1997,993,4534,7,3
78401,12/2/1997,11/25/1997,1536,8682,7,2
78402,12/2/1997,12/1/1997,34,8682,7,4
78403,12/2/1997,11/25/1997,1010,8682,7,4
78404,12/2/1997,11/26/1997,55,8682,7,2
78405,12/2/1997,11/28/1997,1249,2591,7,2
78406,12/2/1997,11/28/1997,147,2591,7,3
78407,12/2/1997,11/27/1997,1482,2591,7,4
78408,12/2/1997,11/28/1997,1439,8323,7,3
78409,12/2/1997,12/1/1997,723,8323,7,3
78410,12/2/1997,11/28/1997,1312,8323,7,4
78411,12/2/1997,11/30/1997,690,8323,7,3
78412,12/2/1997,12/1/1997,1412,8323,7,3
78413,12/2/1997,11/28/1997,823,8046,7,2
78414,12/2/1997,11/28/1997,1012,8046,7,3
78415,12/2/1997,12/1/1997,31,8046,7,3
78416,12/2/1997,11/27/1997,274,8046,7,3
78417,12/2/1997,11/30/1997,1516,8046,7,3
78418,12/2/1997,11/25/1997,906,8046,7,3
78419,12/2/1997,11/28/1997,960,2093,7,3
78420,12/2/1997,12/1/1997,577,2093,7,4
78421,12/2/1997,11/25/1997,581,2093,7,3
78422,12/2/1997,11/29/1997,1396,2093,7,3
78423,12/2/1997,11/27/1997,94,2093,7,3
78424,12/2/1997,11/27/1997,504,106,7,4
78425,12/2/1997,11/28/1997,1213,106,7,3
